report_month,plant_name,parameter_name,unit,month_actual,ytd_actual
2025-05,RSP Plant Shop,CDI,Kg/THM,141.57,143.0
2026-04,RSP Plant Shop,CDI,Kg/THM,143.0,143.0
2026-05,RSP Plant Shop,CDI,Kg/THM,143.715,143.358
2024-10,RSP Plant Shop,Coke Screen Loss,%,14.007,14.007
2025-03,RSP Plant Shop,Coke Screen Loss,%,13.593,13.8
2025-04,RSP Plant Shop,Coke Screen Loss,%,13.938,13.938
2025-05,RSP Plant Shop,Coke Screen Loss,%,13.662,13.8
2026-04,RSP Plant Shop,Coke Screen Loss,%,13.8,13.8
2026-05,RSP Plant Shop,Coke Screen Loss,%,13.869,13.835
2024-03,RSP Plant Shop,Fuel Rate,Kg/THM,,569.0
2024-10,RSP Plant Shop,HBT,°C,1075.9,
2025-03,RSP Plant Shop,HBT,°C,1044.1,
2025-04,RSP Plant Shop,HBT,°C,1070.6,
2025-05,RSP Plant Shop,HBT,°C,1049.4,
2026-04,RSP Plant Shop,HBT,°C,1060.0,
2026-05,RSP Plant Shop,HBT,°C,1065.3,
2024-03,RSP Plant Shop,Nut Coke Rate,Kg/THM,,37.0
2024-10,RSP Plant Shop,Nut Coke Rate,Kg/THM,19.285,
2025-03,RSP Plant Shop,Nut Coke Rate,Kg/THM,18.715,
2025-04,RSP Plant Shop,Nut Coke Rate,Kg/THM,19.4465,
2025-05,RSP Plant Shop,Nut Coke Rate,Kg/THM,19.0518,
2026-04,RSP Plant Shop,Nut Coke Rate,Kg/THM,19.2458,
2026-05,RSP Plant Shop,Nut Coke Rate,Kg/THM,19.3244,
2024-10,RSP Plant Shop,Si in HM,%,0.8963,
2025-03,RSP Plant Shop,Si in HM,%,0.87,
2025-04,RSP Plant Shop,Si in HM,%,0.8866,
2025-05,RSP Plant Shop,Si in HM,%,0.8683,
2026-04,RSP Plant Shop,Si in HM,%,0.8774,
2026-05,RSP Plant Shop,Si in HM,%,0.8808,
2024-03,RSP Plant Shop,Sinter in Burden,%,,71.0
2024-10,RSP SMS-1,Average Blows (Per Day),Nos.,17.255,17.255
2025-03,RSP SMS-1,Average Blows (Per Day),Nos.,16.745,17.0
2025-04,RSP SMS-1,Average Blows (Per Day),Nos.,17.17,17.17
2025-05,RSP SMS-1,Average Blows (Per Day),Nos.,16.83,17.0
2026-04,RSP SMS-1,Average Blows (Per Day),Nos.,17.0,17.0
2026-05,RSP SMS-1,Average Blows (Per Day),Nos.,17.085,17.043
2024-10,RSP SMS-1,Hot Metal Consumption,Kg/TCS,1096.2,1096.2
2025-03,RSP SMS-1,Hot Metal Consumption,Kg/TCS,1063.8,1080.0
2025-04,RSP SMS-1,Hot Metal Consumption,Kg/TCS,1090.8,1090.8
2025-05,RSP SMS-1,Hot Metal Consumption,Kg/TCS,1069.2,1080.0
2026-04,RSP SMS-1,Hot Metal Consumption,Kg/TCS,1080.0,1080.0
2026-05,RSP SMS-1,Hot Metal Consumption,Kg/TCS,1085.4,1082.7
2024-10,RSP SMS-1,Scrap Consumption,Kg/TCS,49.735,49.735
2025-03,RSP SMS-1,Scrap Consumption,Kg/TCS,48.265,49.0
2025-04,RSP SMS-1,Scrap Consumption,Kg/TCS,49.49,49.49
2025-05,RSP SMS-1,Scrap Consumption,Kg/TCS,48.51,49.0
2026-04,RSP SMS-1,Scrap Consumption,Kg/TCS,49.0,49.0
2026-05,RSP SMS-1,Scrap Consumption,Kg/TCS,49.245,49.123
2024-10,RSP SMS-1,TMI,Kg/TCS,1145.935,1145.935
2025-03,RSP SMS-1,TMI,Kg/TCS,1112.065,1129.0
2025-04,RSP SMS-1,TMI,Kg/TCS,1140.29,1140.29
2025-05,RSP SMS-1,TMI,Kg/TCS,1117.71,1129.0
2026-04,RSP SMS-1,TMI,Kg/TCS,1129.0,1129.0
2026-05,RSP SMS-1,TMI,Kg/TCS,1134.645,1131.822
2024-10,RSP SMS-2,Average Blows (Per Day),Nos.,61.915,61.915
2025-03,RSP SMS-2,Average Blows (Per Day),Nos.,60.085,61.0
2025-04,RSP SMS-2,Average Blows (Per Day),Nos.,61.61,61.61
2025-05,RSP SMS-2,Average Blows (Per Day),Nos.,60.39,61.0
2026-04,RSP SMS-2,Average Blows (Per Day),Nos.,61.0,61.0
2026-05,RSP SMS-2,Average Blows (Per Day),Nos.,61.305,61.153
2024-10,RSP SMS-2,Average Heat Weight,T,160.37,160.37
2025-03,RSP SMS-2,Average Heat Weight,T,155.63,158.0
2025-04,RSP SMS-2,Average Heat Weight,T,159.58,159.58
2025-05,RSP SMS-2,Average Heat Weight,T,156.42,158.0
2026-04,RSP SMS-2,Average Heat Weight,T,158.0,158.0
2026-05,RSP SMS-2,Average Heat Weight,T,158.79,158.395
2024-10,RSP SMS-2,Hot Metal Consumption,Kg/TCS,1035.3,1035.3
2025-03,RSP SMS-2,Hot Metal Consumption,Kg/TCS,1004.7,1020.0
2025-04,RSP SMS-2,Hot Metal Consumption,Kg/TCS,1030.2,1030.2
2025-05,RSP SMS-2,Hot Metal Consumption,Kg/TCS,1009.8,1020.0
2026-04,RSP SMS-2,Hot Metal Consumption,Kg/TCS,1020.0,1020.0
2026-05,RSP SMS-2,Hot Metal Consumption,Kg/TCS,1025.1,1022.55
2024-10,RSP SMS-2,Oxygen Blowing,Nm³/TCS,61.001,61.001
2025-03,RSP SMS-2,Oxygen Blowing,Nm³/TCS,59.199,60.1
2025-04,RSP SMS-2,Oxygen Blowing,Nm³/TCS,60.701,60.701
2025-05,RSP SMS-2,Oxygen Blowing,Nm³/TCS,59.499,60.1
2026-04,RSP SMS-2,Oxygen Blowing,Nm³/TCS,60.1,60.1
2026-05,RSP SMS-2,Oxygen Blowing,Nm³/TCS,60.4,60.25
2024-10,RSP SMS-2,Scrap Consumption,Kg/TCS,80.185,80.185
2025-03,RSP SMS-2,Scrap Consumption,Kg/TCS,77.815,79.0
2025-04,RSP SMS-2,Scrap Consumption,Kg/TCS,79.79,79.79
2025-05,RSP SMS-2,Scrap Consumption,Kg/TCS,78.21,79.0
2026-04,RSP SMS-2,Scrap Consumption,Kg/TCS,79.0,79.0
2026-05,RSP SMS-2,Scrap Consumption,Kg/TCS,79.395,79.197
2024-10,RSP SMS-2,TMI,Kg/TCS,1115.485,1115.485
2025-03,RSP SMS-2,TMI,Kg/TCS,1082.515,1099.0
2025-04,RSP SMS-2,TMI,Kg/TCS,1109.99,1109.99
2025-05,RSP SMS-2,TMI,Kg/TCS,1088.01,1099.0
2026-04,RSP SMS-2,TMI,Kg/TCS,1099.0,1099.0
2026-05,RSP SMS-2,TMI,Kg/TCS,1104.495,1101.747
2024-10,SAIL,BF Productivity,T/m³/day,2.111,2.111
2025-03,SAIL,BF Productivity,T/m³/day,2.049,2.08
2025-04,SAIL,BF Productivity,T/m³/day,2.101,2.101
2025-05,SAIL,BF Productivity,T/m³/day,2.059,2.08
2026-04,SAIL,BF Productivity,T/m³/day,2.08,2.08
2026-05,SAIL,BF Productivity,T/m³/day,2.09,2.085
2024-10,SAIL,CDI Rate,Kg/THM,124.845,124.845
2025-03,SAIL,CDI Rate,Kg/THM,121.155,123.0
2025-04,SAIL,CDI Rate,Kg/THM,124.23,124.23
2025-05,SAIL,CDI Rate,Kg/THM,121.77,123.0
2026-04,SAIL,CDI Rate,Kg/THM,123.0,123.0
2026-05,SAIL,CDI Rate,Kg/THM,123.615,123.308
2024-10,SAIL,Coal to Hot Metal,,0.934,0.934
2025-03,SAIL,Coal to Hot Metal,,0.906,0.92
2025-04,SAIL,Coal to Hot Metal,,0.929,0.929
2025-05,SAIL,Coal to Hot Metal,,0.911,0.92
2026-04,SAIL,Coal to Hot Metal,,0.92,0.92
2026-05,SAIL,Coal to Hot Metal,,0.925,0.923
2024-10,SAIL,Coke Rate,Kg/THM,424.27,424.27
2025-03,SAIL,Coke Rate,Kg/THM,411.73,418.0
2025-04,SAIL,Coke Rate,Kg/THM,422.18,422.18
2025-05,SAIL,Coke Rate,Kg/THM,413.82,418.0
2026-04,SAIL,Coke Rate,Kg/THM,418.0,418.0
2026-05,SAIL,Coke Rate,Kg/THM,420.09,419.045
2024-10,SAIL,Fuel Rate,Kg/THM,561.295,561.295
2025-03,SAIL,Fuel Rate,Kg/THM,544.705,553.0
2025-04,SAIL,Fuel Rate,Kg/THM,558.53,558.53
2025-05,SAIL,Fuel Rate,Kg/THM,547.47,553.0
2026-04,SAIL,Fuel Rate,Kg/THM,553.0,553.0
2026-05,SAIL,Fuel Rate,Kg/THM,555.765,554.382
2024-10,SAIL,Hot Metal Consumption,Kg/TCS,1048.495,1048.495
2025-03,SAIL,Hot Metal Consumption,Kg/TCS,1017.505,1033.0
2025-04,SAIL,Hot Metal Consumption,Kg/TCS,1043.33,1043.33
2025-05,SAIL,Hot Metal Consumption,Kg/TCS,1022.67,1033.0
2026-04,SAIL,Hot Metal Consumption,Kg/TCS,1033.0,1033.0
2026-05,SAIL,Hot Metal Consumption,Kg/TCS,1038.165,1035.582
2024-10,SAIL,Nut Coke Rate,Kg/THM,21.315,21.315
2025-03,SAIL,Nut Coke Rate,Kg/THM,20.685,21.0
2025-04,SAIL,Nut Coke Rate,Kg/THM,21.21,21.21
2025-05,SAIL,Nut Coke Rate,Kg/THM,20.79,21.0
2026-04,SAIL,Nut Coke Rate,Kg/THM,21.0,21.0
2026-05,SAIL,Nut Coke Rate,Kg/THM,21.105,21.053
2024-10,SAIL,Pellet in Burden,%,15.225,15.225
2025-03,SAIL,Pellet in Burden,%,14.775,15.0
2025-04,SAIL,Pellet in Burden,%,15.15,15.15
2025-05,SAIL,Pellet in Burden,%,14.85,15.0
2026-04,SAIL,Pellet in Burden,%,15.0,15.0
2026-05,SAIL,Pellet in Burden,%,15.075,15.037
2024-10,SAIL,Scrap Consumption,Kg/TCS,69.02,69.02
2025-03,SAIL,Scrap Consumption,Kg/TCS,66.98,68.0
2025-04,SAIL,Scrap Consumption,Kg/TCS,68.68,68.68
2025-05,SAIL,Scrap Consumption,Kg/TCS,67.32,68.0
2026-04,SAIL,Scrap Consumption,Kg/TCS,68.0,68.0
2026-05,SAIL,Scrap Consumption,Kg/TCS,68.34,68.17
2024-10,SAIL,Sinter in Burden,%,65.975,65.975
2025-03,SAIL,Sinter in Burden,%,64.025,65.0
2025-04,SAIL,Sinter in Burden,%,65.65,65.65
2025-05,SAIL,Sinter in Burden,%,64.35,65.0
2026-04,SAIL,Sinter in Burden,%,65.0,65.0
2026-05,SAIL,Sinter in Burden,%,65.325,65.162
2024-10,SAIL,Specific Energy Consumption,G.Cal/TCS,6.283,6.283
2025-03,SAIL,Specific Energy Consumption,G.Cal/TCS,6.097,6.19
2025-04,SAIL,Specific Energy Consumption,G.Cal/TCS,6.252,6.252
2025-05,SAIL,Specific Energy Consumption,G.Cal/TCS,6.128,6.19
2026-04,SAIL,Specific Energy Consumption,G.Cal/TCS,6.19,6.19
2026-05,SAIL,Specific Energy Consumption,G.Cal/TCS,6.221,6.206
2024-10,SAIL,TMI,Kg/TCS,1117.515,1117.515
2025-03,SAIL,TMI,Kg/TCS,1084.485,1101.0
2025-04,SAIL,TMI,Kg/TCS,1112.01,1112.01
2025-05,SAIL,TMI,Kg/TCS,1089.99,1101.0
2026-04,SAIL,TMI,Kg/TCS,1101.0,1101.0
2026-05,SAIL,TMI,Kg/TCS,1106.505,1103.753
